airline,airlineID,sourceAirport,sourceAirportID,sourceAirportName,sourceCity,sourceCountry,sourceLat,sourceLon,destinationAirport,destinationAirportID,destinationAirportName,destinationCity,destinationCountry,destinationLat,destinationLon,Codeshare,Stops,Equipment,airlineName,active,departureDate,arrivalDate,departureYear,departureMonth,departureDay,arrivalYear,arrivalMonth,arrivalDay,punctuality,serviceQuality,handlingPassengers,airHelpScore,DEPARTURE_DELAY,ARRIVAL_DELAY,AIR_TIME,APPID,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,value_money_rating
FZ,14485,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,DXB,2188,Dubai International Airport,Dubai,United Arab Emirates,25.25279999,55.36439896,,0,73H,Fly Dubai,Y,10/18/2020,10/18/2020,2020,10,18,2020,10,18,8.1,7.8,6,7.29,-1,-15,303,TVR611,10,5,5,5,4,3
GF,2638,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,BAH,2057,Bahrain International Airport,Bahrain,Bahrain,26.27079964,50.63359833,,0,320,Gulf Air Bahrain,Y,10-08-2020,10-08-2020,2020,10,8,2020,10,8,8,6.3,7.4,7.23,-5,-12,221,TVR612,10,5,5,5,5,5
IY,5496,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,SAH,3980,Sana'a International Airport,Sanaa,Yemen,15.47630024,44.21969986,,0,310 330,Yemenia,Y,10-04-2020,10-04-2020,2020,10,4,2020,10,4,7.9,6,7.8,7.23,-7,-16,160,TVR613,10,5,5,5,4,5
KL,3090,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,JIB,4119,Djibouti-Ambouli Airport,Djibouti,Djibouti,11.54730034,43.15950012,Y,0,EMJ E90,KLM Royal Dutch Airlines,Y,10/14/2020,10/14/2020,2020,10,14,2020,10,14,7.4,6.5,7.8,7.22,0,-5,63,TVR614,1,0,0,0,0,2
KL,3090,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,NBO,4059,Jomo Kenyatta International Airport,Nairobi,Kenya,-1.319239974,36.92779922,Y,0,E90,KLM Royal Dutch Airlines,Y,10-05-2020,10-05-2020,2020,10,5,2020,10,5,8.8,6,6.5,7.09,-1,-37,234,TVR615,2,0,0,0,0,2
KQ,3126,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,JIB,4119,Djibouti-Ambouli Airport,Djibouti,Djibouti,11.54730034,43.15950012,,0,E90,Kenya Airways,Y,9/16/2020,9/16/2020,2020,9,16,2020,9,16,7.9,8,5,6.97,3,2,82,TVR616,1,0,0,0,0,5
KQ,3126,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,NBO,4059,Jomo Kenyatta International Airport,Nairobi,Kenya,-1.319239974,36.92779922,,0,E90,Kenya Airways,Y,10/15/2020,10/15/2020,2020,10,15,2020,10,15,7.4,6,7.1,6.81,-7,-3,105,TVR617,7,0,0,0,0,5
KU,3179,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,KWI,2176,Kuwait International Airport,Kuwait,Kuwait,29.22660065,47.96889877,,0,73W,Kuwait Airways,Y,9/21/2020,9/21/2020,2020,9,21,2020,9,21,7.6,6,6.4,6.66,-4,-7,188,TVR618,7,4,4,4,1,4
LH,3320,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,DAR,1177,Julius Nyerere International Airport,Dar Es Salaam,Tanzania,-6.87811,39.202599,Y,0,73W,Lufthansa,Y,9/16/2020,9/16/2020,2020,9,16,2020,9,16,5.8,6.3,7.8,6.61,-8,14,26,TVR619,4,3,4,2,1,2
LH,3320,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,EBB,1187,Entebbe International Airport,Entebbe,Uganda,0.042386,32.443501,Y,0,73W,Lufthansa,Y,9/17/2020,9/17/2020,2020,9,17,2020,9,17,5.7,9.5,4,6.41,3,-5,110,TVR620,1,0,1,1,0,1
LH,3320,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,FRA,340,Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556,Y,0,788,Lufthansa,Y,10-07-2020,10-07-2020,2020,10,7,2020,10,7,6.9,6.3,6.1,6.4,-4,-16,124,TVR621,2,1,1,2,1,5
LH,3320,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,HRE,1005,Robert Gabriel Mugabe International Airport,Harare,Zimbabwe,-17.931801,31.0928,Y,0,788,Lufthansa,Y,9/18/2020,9/18/2020,2020,9,18,2020,9,18,8.5,6.8,3.8,6.37,-1,-7,124,TVR622,1,1,1,1,1,1
LH,3320,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,JED,2072,King Abdulaziz International Airport,Jeddah,Saudi Arabia,21.6796,39.156502,,0,333,Lufthansa,Y,10-08-2020,10-08-2020,2020,10,8,2020,10,8,6.9,8,4.2,6.36,-7,10,211,TVR623,0,4,2,3,0,1
LH,3320,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,MBA,1145,Mombasa Moi International Airport,Mombasa,Kenya,-4.034830093,39.59420013,Y,0,DH8,Lufthansa,Y,10/28/2020,10/28/2020,2020,10,28,2020,10,28,6.5,6.5,5.6,6.2,67,50,75,TVR624,3,2,3,3,1,3
MS,2143,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,CAI,1128,Cairo International Airport,Cairo,Egypt,30.12190056,31.40559959,,0,738,Egyptair,Y,10/27/2020,10/27/2020,2020,10,27,2020,10,27,8.5,6.5,3.6,6.2,-6,20,164,TVR625,2,1,3,1,1,4
MS,2143,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,JIB,4119,Djibouti-Ambouli Airport,Djibouti,Djibouti,11.54730034,43.15950012,,0,DH8 73W,Egyptair,Y,10/19/2020,10/19/2020,2020,10,19,2020,10,19,8.4,7.8,2.3,6.13,0,-8,81,TVR626,10,4,5,5,1,4
MS,2143,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,KGL,1165,Kigali International Airport,Kigali,Rwanda,-1.96863,30.1395,Y,0,738,Egyptair,Y,9/23/2020,9/23/2020,2020,9,23,2020,9,23,6.4,8.3,3.7,6.13,-6,-11,128,TVR627,0,3,3,0,0,5
MS,2143,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,LAD,951,Quatro de Fevereiro Airport,Luanda,Angola,-8.85837,13.2312,,0,77W,Egyptair,Y,09-09-2020,09-09-2020,2020,9,9,2020,9,9,8.6,6.3,3.3,6.03,-2,-7,125,TVR628,5,3,3,4,3,4
OZ,28,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,NBO,4059,Jomo Kenyatta International Airport,Nairobi,Kenya,-1.319239974,36.92779922,,0,763,Asiana Airlines,Y,10/28/2020,10/28/2020,2020,10,28,2020,10,28,6.9,7.8,3.3,5.99,-4,-5,206,TVR629,10,5,5,5,5,5
QR,4091,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,DOH,11051,Hamad International Airport,Doha,Qatar,25.273056,51.608056,,0,320,Qatar Airways,Y,09-05-2020,09-05-2020,2020,9,5,2020,9,5,7.9,7.8,1.3,5.66,-2,-11,52,TVR630,10,4,5,5,5,4
SA,4305,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,BKO,1044,Modibo Keita International Airport,Bamako,Mali,12.5335,-7.94994,Y,0,763,South African Airways,Y,9/19/2020,9/19/2020,2020,9,19,2020,9,19,6.1,6,4.2,5.43,16,14,42,TVR631,5,4,2,1,0,4
SA,4305,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,JNB,813,OR Tambo International Airport,Johannesburg,South Africa,-26.1392,28.246,Y,0,77L,South African Airways,Y,09-05-2020,09-05-2020,2020,9,5,2020,9,5,8.3,6.3,0.8,5.13,-1,8,64,TVR632,5,4,1,0,1,0
SD,4521,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,KRT,1175,Khartoum International Airport,Khartoum,Sudan,15.58950043,32.55319977,,0,320,Sudan Airways,Y,10/30/2020,10/30/2020,2020,10,30,2020,10,30,7.5,6,1.7,5.04,3,-10,52,TVR633,5,4,3,5,1,0
SK,4319,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,HRE,1005,Robert Gabriel Mugabe International Airport,Harare,Zimbabwe,-17.931801,31.0928,Y,0,788,Scandinavian Airlines System,Y,9/15/2020,9/15/2020,2020,9,15,2020,9,15,8.9,9.5,8.9,9.08,-6,11,74,TVR634,8,4,3,4,3,3
SK,4319,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,JED,2072,King Abdulaziz International Airport,Jeddah,Saudi Arabia,21.6796,39.156502,Y,0,333,Scandinavian Airlines System,Y,10/30/2020,10/30/2020,2020,10,30,2020,10,30,7.6,9.5,8.6,8.57,-3,-1,99,TVR635,1,0,0,0,0,3
SQ,4435,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,BKK,3885,Suvarnabhumi Airport,Bangkok,Thailand,13.68109989,100.7470016,,0,763,Singapore Airlines,Y,10/15/2020,10/15/2020,2020,10,15,2020,10,15,8.6,9.3,7.5,8.43,108,97,147,TVR636,9,0,0,0,0,5
SV,4533,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,JED,2072,King Abdulaziz International Airport,Jeddah,Saudi Arabia,21.6796,39.156502,,0,320,Saudi Arabian Airlines,Y,10/18/2020,10/18/2020,2020,10,18,2020,10,18,8.4,7.8,2.3,6.13,-2,-11,85,TVR637,6,0,0,0,0,4
SV,4533,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,RUH,2082,King Khaled International Airport,Riyadh,Saudi Arabia,24.95759964,46.69879913,,0,320,Saudi Arabian Airlines,Y,10/16/2020,10/16/2020,2020,10,16,2020,10,16,6.4,8.3,3.7,6.13,3,-16,150,TVR638,9,0,0,0,0,5
TK,4951,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,DLA,897,Douala International Airport,Douala,Cameroon,4.006080151,9.719479561,Y,0,763,Turkish Airlines,Y,9/15/2020,9/15/2020,2020,9,15,2020,9,15,8.6,6.3,3.3,6.03,-2,-3,104,TVR639,2,4,3,2,3,5
TK,4951,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,HRE,1005,Robert Gabriel Mugabe International Airport,Harare,Zimbabwe,-17.931801,31.0928,Y,0,788,Turkish Airlines,Y,10-04-2020,10-04-2020,2020,10,4,2020,10,4,6.9,7.8,3.3,5.99,3,17,28,TVR640,8,5,4,4,5,0
TK,4951,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,IST,1701,Istanbul Airport,Istanbul,Turkey,41.275278,28.751944,,0,738,Turkish Airlines,Y,9/19/2020,9/19/2020,2020,9,19,2020,9,19,7.9,7.8,1.3,5.66,-6,-20,115,TVR641,8,5,3,3,2,3
TK,4951,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,JUB,1173,Juba International Airport,Juba,South Sudan,4.872010231,31.60110092,Y,0,73W DH8,Turkish Airlines,Y,9/18/2020,9/18/2020,2020,9,18,2020,9,18,6.1,6,4.2,5.43,0,-16,66,TVR642,2,3,3,3,1,5
TK,4951,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,SSG,891,Malabo Airport,Malabo,Equatorial Guinea,3.755270004,8.708720207,Y,0,763,Turkish Airlines,Y,9/30/2020,9/30/2020,2020,9,30,2020,9,30,7.9,8,5,6.97,-8,-22,164,TVR643,1,3,3,3,3,3
UA,5209,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,JED,2072,King Abdulaziz International Airport,Jeddah,Saudi Arabia,21.6796,39.156502,Y,0,333,United Airlines,Y,10-07-2020,10-07-2020,2020,10,7,2020,10,7,7.4,6,7.1,6.81,8,-15,156,TVR644,1,3,3,4,1,5
WY,3778,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,MCT,2194,Muscat International Airport,Muscat,Oman,23.59329987,58.28440094,,0,73G,Oman Air,Y,10/15/2020,10/15/2020,2020,10,15,2020,10,15,7.6,6,6.4,6.66,33,37,85,TVR645,1,2,1,1,1,5
ZH,4611,ADD,1107,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.977890015,38.79930115,CAN,3370,Guangzhou Baiyun International Airport,Guangzhou,China,23.39240074,113.2990036,Y,0,737,Shenzhen Airlines,Y,10-09-2020,10-09-2020,2020,10,9,2020,10,9,5.8,6.3,7.8,6.61,-7,-16,54,TVR646,0,4,1,0,1,5
FO,476,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,AHB,2059,Abha Regional Airport,Abha,Saudi Arabia,18.24040031,42.65660095,,0,CR7,Airlines Of Tasmania,Y,9/27/2020,9/27/2020,2020,9,27,2020,9,27,5.7,9.5,4,6.41,4,-26,95,TVR647,0,3,1,1,0,1
FO,476,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,DMM,2064,King Fahd International Airport,Dammam,Saudi Arabia,26.47120094,49.79790115,,0,CR7,Airlines Of Tasmania,Y,10-08-2020,10-08-2020,2020,10,8,2020,10,8,6.9,6.3,6.1,6.4,3,-2,56,TVR648,0,3,1,1,1,5
FO,476,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,GXF,5954,Sayun International Airport,Sayun Intl,Yemen,15.96609974,48.78829956,,0,CR7,Airlines Of Tasmania,Y,09-02-2020,09-02-2020,2020,9,2,2020,9,2,8.5,6.8,3.8,6.37,0,-18,171,TVR649,8,5,5,3,2,3
FO,476,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,MGQ,5687,Aden Adde International Airport,Mogadishu,Somalia,2.01444006,45.30469894,,0,CR7,Airlines Of Tasmania,Y,10/29/2020,10/29/2020,2020,10,29,2020,10,29,6.9,8,4.2,6.36,-1,-29,153,TVR650,8,4,4,3,4,0
FO,476,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,RIY,3974,Mukalla International Airport,Mukalla,Yemen,14.66259956,49.375,,0,CR7,Airlines Of Tasmania,Y,9/19/2020,9/19/2020,2020,9,19,2020,9,19,6.5,6.5,5.6,6.2,-3,-25,153,TVR651,9,4,4,4,0,4
FO,476,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,SAH,3980,Sana'a International Airport,Sanaa,Yemen,15.47630024,44.21969986,,0,CR7,Airlines Of Tasmania,Y,9/15/2020,9/15/2020,2020,9,15,2020,9,15,8.5,6.5,3.6,6.2,-4,2,90,TVR652,8,4,4,4,5,5
FO,476,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,SHJ,2191,Sharjah International Airport,Sharjah,United Arab Emirates,25.32859993,55.51720047,,0,CR7,Airlines Of Tasmania,Y,09-12-2020,09-12-2020,2020,9,12,2020,9,12,8.4,7.8,2.3,6.13,0,-12,50,TVR653,6,4,4,4,2,4
IY,5496,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,AMM,2170,Queen Alia International Airport,Amman,Jordan,31.72260094,35.99319839,,0,310,Yemenia,Y,10-01-2020,10-01-2020,2020,10,1,2020,10,1,6.4,8.3,3.7,6.13,-4,-3,229,TVR654,10,4,5,3,3,5
IY,5496,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,AUH,2179,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,24.43300056,54.65110016,,0,320,Yemenia,Y,9/22/2020,9/22/2020,2020,9,22,2020,9,22,8.6,6.3,3.3,6.03,-4,-18,175,TVR655,8,4,4,4,3,1
IY,5496,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,BOM,2997,Chhatrapati Shivaji International Airport,Mumbai,India,19.08869934,72.86789703,,0,320,Yemenia,Y,9/13/2020,9/13/2020,2020,9,13,2020,9,13,6.9,7.8,3.3,5.99,-4,-12,104,TVR656,9,4,5,5,4,5
IY,5496,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,CAI,1128,Cairo International Airport,Cairo,Egypt,30.12190056,31.40559959,,0,320,Yemenia,Y,09-05-2020,09-05-2020,2020,9,5,2020,9,5,7.9,7.8,1.3,5.66,29,16,179,TVR657,3,0,0,0,0,1
IY,5496,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,DMM,2064,King Fahd International Airport,Dammam,Saudi Arabia,26.47120094,49.79790115,Y,0,CR7,Yemenia,Y,10-03-2020,10-03-2020,2020,10,3,2020,10,3,6.1,6,4.2,5.43,0,-14,143,TVR658,0,0,0,0,0,1
IY,5496,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,DOH,11051,Hamad International Airport,Doha,Qatar,25.273056,51.608056,,0,320,Yemenia,Y,09-04-2020,09-04-2020,2020,9,4,2020,9,4,8.3,6.3,0.8,5.13,33,31,127,TVR659,0,0,0,0,0,4
IY,5496,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,DXB,2188,Dubai International Airport,Dubai,United Arab Emirates,25.25279999,55.36439896,,0,310 320,Yemenia,Y,10/14/2020,10/14/2020,2020,10,14,2020,10,14,7.5,6,1.7,5.04,-7,-12,38,TVR660,0,0,0,0,0,2
IY,5496,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,JED,2072,King Abdulaziz International Airport,Jeddah,Saudi Arabia,21.6796,39.156502,,0,320 330,Yemenia,Y,10/24/2020,10/24/2020,2020,10,24,2020,10,24,8.9,9.5,8.9,9.08,-3,-12,112,TVR661,1,1,1,1,1,4
IY,5496,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,RUH,2082,King Khaled International Airport,Riyadh,Saudi Arabia,24.95759964,46.69879913,,0,310,Yemenia,Y,10/31/2020,10/31/2020,2020,10,31,2020,10,31,7.6,9.5,8.6,8.57,-3,-23,114,TVR662,9,5,5,2,2,4
IY,5496,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,SAH,3980,Sana'a International Airport,Sanaa,Yemen,15.47630024,44.21969986,,0,320 CR2 310,Yemenia,Y,9/21/2020,9/21/2020,2020,9,21,2020,9,21,8.6,9.3,7.5,8.43,-4,-21,207,TVR663,8,4,4,4,4,2
RJ,4259,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,AMM,2170,Queen Alia International Airport,Amman,Jordan,31.72260094,35.99319839,,0,320 E95 E75,Royal Jordanian,Y,9/22/2020,9/22/2020,2020,9,22,2020,9,22,8.4,7.8,2.3,6.13,-6,-19,81,TVR664,2,1,2,1,1,4
SV,4533,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,JED,2072,King Abdulaziz International Airport,Jeddah,Saudi Arabia,21.6796,39.156502,,0,320,Saudi Arabian Airlines,Y,9/29/2020,9/29/2020,2020,9,29,2020,9,29,6.4,8.3,3.7,6.13,-3,-8,188,TVR665,2,3,1,1,1,5
TK,4951,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,IST,1701,Istanbul Airport,Istanbul,Turkey,41.275278,28.751944,,0,738,Turkish Airlines,Y,09-02-2020,09-02-2020,2020,9,2,2020,9,2,8.6,6.3,3.3,6.03,-1,8,97,TVR666,0,3,1,2,2,5
UE,3589,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,ASM,3967,Asmara International Airport,Asmara,Eritrea,15.29189968,38.91070175,,0,320,Nasair,Y,9/20/2020,9/20/2020,2020,9,20,2020,9,20,6.9,7.8,3.3,5.99,-1,-26,30,TVR667,0,3,1,4,3,4
UE,3589,ADE,3977,Aden International Airport,Aden,Yemen,12.8295002,45.02880096,DXB,2188,Dubai International Airport,Dubai,United Arab Emirates,25.25279999,55.36439896,,0,320,Nasair,Y,9/19/2020,9/19/2020,2020,9,19,2020,9,19,7.9,7.8,1.3,5.66,-3,-20,36,TVR668,8,4,5,4,0,3
TK,4951,ADF,5800,Ad?yaman Airport,Adiyaman,Turkey,37.73139954,38.46889877,ESB,1682,Esenbo?a International Airport,Ankara,Turkey,40.12810135,32.99509811,Y,0,738,Turkish Airlines,Y,10/31/2020,10/31/2020,2020,10,31,2020,10,31,6.1,6,4.2,5.43,-3,-31,264,TVR669,3,2,1,2,1,5
TK,4951,ADF,5800,Ad?yaman Airport,Adiyaman,Turkey,37.73139954,38.46889877,IST,1701,Istanbul Airport,Istanbul,Turkey,41.275278,28.751944,,0,738 320,Turkish Airlines,Y,10/22/2020,10/22/2020,2020,10,22,2020,10,22,8.3,6.3,0.8,5.13,-1,-5,103,TVR670,10,5,5,5,5,5
AS,439,ADK,5959,Adak Airport,Adak Island,United States,51.87799835,-176.6459961,ANC,3774,Ted Stevens Anchorage International Airport,Anchorage,United States,61.17440033,-149.9960022,,0,734 73Q,Alaska Airlines,Y,10/18/2020,10/18/2020,2020,10,18,2020,10,18,7.5,6,1.7,5.04,32,28,69,TVR671,10,5,5,5,5,5
AA,24,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,BNE,3320,Brisbane International Airport,Brisbane,Australia,-27.38419914,153.1170044,Y,0,737,American Airlines,Y,10/19/2020,10/19/2020,2020,10,19,2020,10,19,7.6,7.8,8.6,8,26,16,88,TVR672,3,4,5,4,5,4
AA,24,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,SYD,3361,Sydney Kingsford Smith International Airport,Sydney,Australia,-33.94609833,151.177002,Y,0,737,American Airlines,Y,09-02-2020,09-02-2020,2020,9,2,2020,9,2,8.8,6,9.1,7.95,-3,8,90,TVR673,10,5,5,5,4,1
CX,1680,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,HKG,3077,Hong Kong International Airport,Hong Kong,Hong Kong,22.308901,113.915001,,0,333,Cathay Pacific,Y,9/29/2020,9/29/2020,2020,9,29,2020,9,29,8.5,6.3,9.1,7.94,-7,-8,114,TVR674,8,5,5,5,4,1
D7,2417,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,KUL,3304,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,2.745579958,101.7099991,,0,330,AirAsia X,Y,09-09-2020,09-09-2020,2020,9,9,2020,9,9,7.3,8,8.5,7.94,-3,-9,117,TVR675,1,2,1,1,1,4
EK,2183,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,DXB,2188,Dubai International Airport,Dubai,United Arab Emirates,25.25279999,55.36439896,,0,77W,Emirates,Y,10-03-2020,10-03-2020,2020,10,3,2020,10,3,8.3,6.3,0.8,5.13,4,-11,125,TVR676,0,3,1,1,1,5
ET,2220,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,SIN,3316,Singapore Changi Airport,Singapore,Singapore,1.35019,103.994003,,0,333,Ethiopian Airlines,Y,09-07-2020,09-07-2020,2020,9,7,2020,9,7,7.5,6,1.7,5.04,-8,8,108,TVR677,9,4,5,4,3,2
JQ,3052,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,AKL,2006,Auckland International Airport,Auckland,New Zealand,-37.0080986,174.7920074,,0,320,Jetstar Airways,Y,10/28/2020,10/28/2020,2020,10,28,2020,10,28,7.6,7.8,8.6,8,-9,-11,87,TVR678,7,0,0,0,0,0
JQ,3052,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,BNE,3320,Brisbane International Airport,Brisbane,Australia,-27.38419914,153.1170044,,0,320,Jetstar Airways,Y,10/27/2020,10/27/2020,2020,10,27,2020,10,27,8.8,6,9.1,7.95,-8,-14,45,TVR679,5,2,3,2,4,2
JQ,3052,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,CNS,3322,Cairns International Airport,Cairns,Australia,-16.88579941,145.7550049,,0,320,Jetstar Airways,Y,10/30/2020,10/30/2020,2020,10,30,2020,10,30,8.6,6.3,3.3,6.03,12,-1,63,TVR680,1,1,1,2,1,1
JQ,3052,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,DPS,3940,Ngurah Rai (Bali) International Airport,Denpasar,Indonesia,-8.748169899,115.1669998,,0,320,Jetstar Airways,Y,9/14/2020,9/14/2020,2020,9,14,2020,9,14,6.9,7.8,3.3,5.99,16,2,61,TVR681,9,4,4,5,4,2
JQ,3052,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,DRW,3999,Darwin International Airport,Darwin,Australia,-12.41469955,130.8769989,,0,320,Jetstar Airways,Y,9/27/2020,9/27/2020,2020,9,27,2020,9,27,7.9,7.8,1.3,5.66,-4,7,121,TVR682,0,0,0,0,0,1
JQ,3052,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,MEL,3339,Melbourne International Airport,Melbourne,Australia,-37.673302,144.843002,,0,320,Jetstar Airways,Y,9/19/2020,9/19/2020,2020,9,19,2020,9,19,6.1,6,4.2,5.43,-10,7,55,TVR683,0,0,0,0,0,1
JQ,3052,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,OOL,3321,Gold Coast Airport,Coolangatta,Australia,-28.1644001,153.5050049,,0,320,Jetstar Airways,Y,9/16/2020,9/16/2020,2020,9,16,2020,9,16,8.3,6.3,0.8,5.13,-6,1,49,TVR684,0,0,0,0,0,5
JQ,3052,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,PER,3351,Perth International Airport,Perth,Australia,-31.94029999,115.9670029,,0,320,Jetstar Airways,Y,10-06-2020,10-06-2020,2020,10,6,2020,10,6,7.5,6,1.7,5.04,-8,-6,27,TVR685,0,0,0,0,0,1
JQ,3052,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,SYD,3361,Sydney Kingsford Smith International Airport,Sydney,Australia,-33.94609833,151.177002,,0,320,Jetstar Airways,Y,9/24/2020,9/24/2020,2020,9,24,2020,9,24,8.9,9.5,8.9,9.08,-3,-7,28,TVR686,0,0,0,0,0,2
MH,3378,ADL,3341,Adelaide International Airport,Adelaide,Australia,-34.945,138.531006,KUL,3304,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,2.745579958,101.7099991,,0,333,Malaysia Airlines,Y,10/26/2020,10/26/2020,2020,10,26,2020,10,26,7.6,9.5,8.6,8.57,-2,-9,193,TVR687,1,3,1,1,1,4
